723890,"""SCL CHILE""",CA,-4,-33.456,-70.661,547
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
04/01/2001,11:00,1147,1415,765,1,9,758,1,6,169,1,9,403,1,9,595,1,6,137,1,9,225,1,14,1,A,7,0,A,7,23.8,A,7,20.2,A,7,80,A,7,951,A,7,180,A,7,5.2,A,7,4000,A,7,77777,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,12:00,1341,1415,894,1,9,784,1,6,189,1,9,466,1,9,618,1,6,157,1,9,276,1,14,4,A,7,1,A,7,26.7,A,7,21.9,A,7,75,A,7,951,A,7,90,A,7,4.1,A,7,4800,A,7,77777,A,7,1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,13:00,1455,1415,970,1,9,796,1,6,201,1,9,358,1,9,218,1,6,248,1,9,554,1,14,10,A,7,5,A,7,27.8,A,7,21.9,A,7,70,A,7,951,A,7,120,A,7,2.1,A,7,6400,A,7,77777,A,7,1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,14:00,1480,1415,987,1,9,798,1,6,204,1,9,254,1,9,21,1,6,245,1,9,784,1,14,10,A,7,9,A,7,28.8,A,7,22.9,A,7,71,A,7,951,A,7,220,A,7,3.6,A,7,6400,A,7,7010,A,7,0.9,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,15:00,1415,1415,943,1,9,789,1,6,198,1,9,135,1,9,0,1,6,135,1,9,460,1,14,10,A,7,10,A,7,29.8,A,7,24.2,A,7,72,A,7,951,A,7,30,A,7,2.6,A,7,4000,A,7,5490,A,7,0.9,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,16:00,1263,1415,842,1,9,768,1,6,183,1,9,56,1,9,0,1,6,56,1,9,190,1,14,10,A,7,10,A,7,28.9,A,7,23.4,A,7,72,A,7,951,A,7,280,A,7,2.6,A,7,4000,A,7,5490,A,7,1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,17:00,1038,1415,692,1,9,731,1,9,161,1,13,9,1,9,0,1,9,9,1,13,28,1,18,10,A,7,10,A,7,27.9,A,7,22.7,A,7,74,A,7,951,A,7,270,A,7,3.1,A,7,4000,A,7,4270,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,18:00,759,1415,506,1,0,668,1,0,131,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,27,A,7,22.4,A,7,76,A,7,951,A,7,260,A,7,4.6,A,7,4800,A,7,4270,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,19:00,453,1415,302,1,0,557,1,0,95,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,25.4,A,7,21.1,A,7,77,A,7,952,A,7,320,A,7,3.1,A,7,4800,A,7,3960,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,20:00,164,1415,109,1,0,338,1,0,51,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,23.1,A,7,20.1,A,7,83,A,7,952,A,7,290,A,7,2.1,A,7,4800,A,7,3960,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,20.9,A,7,18.9,A,7,89,A,7,952,A,7,360,A,7,1.5,A,7,4800,A,7,3960,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,19.1,A,7,17.9,A,7,93,A,7,952,A,7,300,A,7,2.1,A,7,4800,A,7,3350,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,17.7,A,7,16.9,A,7,95,A,7,952,A,7,240,A,7,2.6,A,7,4800,A,7,3350,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
04/01/2001,00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,16.7,A,7,16.1,A,7,96,A,7,951,A,7,20,A,7,1.5,A,7,4800,A,7,2740,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,15.2,A,7,14.9,A,7,98,A,7,951,A,7,0,A,7,0,A,7,4800,A,7,2740,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.5,A,7,14.3,A,7,99,A,7,950,A,7,260,A,7,2.6,A,7,4800,A,7,2740,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,13.8,A,7,13.7,A,7,99,A,7,950,A,7,0,A,7,0,A,7,4800,A,7,2740,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.8,A,7,12.7,A,7,100,A,7,950,A,7,220,A,7,1.5,A,7,4800,A,7,2130,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.8,A,7,11.8,A,7,100,A,7,951,A,7,340,A,7,4.1,A,7,4800,A,7,1520,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,10.7,A,7,10.7,A,7,100,A,7,951,A,7,110,A,7,3.1,A,7,4800,A,7,1040,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,07:00,27,1415,18,1,0,0,1,0,18,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,11.7,A,7,11.7,A,7,100,A,7,951,A,7,120,A,7,2.1,A,7,3200,A,7,1520,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,08:00,269,1415,179,1,9,426,1,9,71,1,13,7,1,9,0,1,9,7,1,13,24,1,18,10,A,7,10,A,7,13.7,A,7,13,A,7,95,A,7,951,A,7,0,A,7,0,A,7,2400,A,7,1830,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,09:00,566,1415,377,1,9,588,1,6,112,1,9,55,1,9,0,1,6,55,1,9,182,1,14,10,A,7,10,A,7,16,A,7,14.3,A,7,90,A,7,951,A,7,0,A,7,0,A,7,2400,A,7,2290,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,10:00,859,1415,573,1,13,674,1,9,147,1,13,55,1,13,42,1,9,40,1,13,71,1,21,10,A,7,10,A,7,19.1,A,7,16.4,A,7,84,A,7,951,A,7,230,A,7,2.6,A,7,1600,A,7,2290,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,11:00,1114,1415,743,1,13,725,1,13,174,1,18,140,1,13,1,1,13,139,1,18,511,1,26,10,A,7,10,A,7,22.2,A,7,18.3,A,7,78,A,7,950,A,7,290,A,7,2.1,A,7,1300,A,7,2290,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,12:00,1307,1415,871,1,9,753,1,6,195,1,9,305,1,9,60,1,6,275,1,9,715,1,14,10,A,7,9,A,7,25.2,A,7,20,A,7,73,A,7,950,A,7,320,A,7,3.1,A,7,2400,A,7,2440,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,13:00,1421,1415,947,1,9,767,1,6,206,1,9,272,1,9,55,1,6,244,1,9,656,1,14,10,A,7,10,A,7,26.4,A,7,20,A,7,68,A,7,951,A,7,310,A,7,4.6,A,7,4000,A,7,4570,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,14:00,1447,1415,965,1,9,770,1,6,209,1,9,327,1,9,138,1,6,264,1,9,587,1,14,9,A,7,9,A,7,27.5,A,7,20.8,A,7,67,A,7,950,A,7,290,A,7,3.1,A,7,4800,A,7,2740,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,15:00,1384,1415,922,1,9,762,1,6,203,1,9,181,1,9,101,1,6,145,1,9,292,1,14,8,A,7,8,A,7,28.6,A,7,22,A,7,68,A,7,950,A,7,290,A,7,3.1,A,7,6400,A,7,3050,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,16:00,1235,1415,823,1,9,741,1,6,188,1,9,93,1,9,7,1,6,91,1,9,279,1,14,8,A,7,7,A,7,27.9,A,7,21.3,A,7,68,A,7,951,A,7,300,A,7,3.1,A,7,6400,A,7,3050,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,17:00,1013,1415,676,1,9,703,1,9,164,1,13,15,1,9,0,1,9,15,1,13,49,1,18,10,A,7,9,A,7,27.1,A,7,20.9,A,7,69,A,7,951,A,7,270,A,7,2.1,A,7,6400,A,7,2440,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,18:00,739,1415,493,1,0,639,1,0,134,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,8,A,7,26.3,A,7,20.6,A,7,71,A,7,951,A,7,80,A,7,2.1,A,7,8000,A,7,2130,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,19:00,203,1415,135,1,0,0,1,0,135,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,25.4,A,7,20.9,A,7,76,A,7,951,A,7,60,A,7,2.1,A,7,8000,A,7,1830,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,20:00,157,1415,105,1,0,307,1,0,52,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,23.2,A,7,20,A,7,82,A,7,951,A,7,330,A,7,2.1,A,7,8000,A,7,1680,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,21.3,A,7,19.1,A,7,87,A,7,951,A,7,350,A,7,3.6,A,7,9700,A,7,1520,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,19.8,A,7,18.3,A,7,91,A,7,951,A,7,280,A,7,3.1,A,7,16100,A,7,1680,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,18.6,A,7,17.6,A,7,94,A,7,951,A,7,230,A,7,2.6,A,7,16100,A,7,1830,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
05/01/2001,00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,A,7,18,A,7,17.2,A,7,95,A,7,951,A,7,260,A,7,2.6,A,7,16100,A,7,1980,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,15.5,A,7,15.5,A,7,100,A,7,950,A,7,340,A,7,3.1,A,7,16100,A,7,77777,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,15.3,A,7,15.3,A,7,100,A,7,950,A,7,280,A,7,2.1,A,7,16100,A,7,77777,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,14.9,A,7,14.9,A,7,100,A,7,950,A,7,300,A,7,2.1,A,7,16100,A,7,1830,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.7,A,7,14.7,A,7,100,A,7,950,A,7,260,A,7,2.1,A,7,16100,A,7,1680,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,14.3,A,7,14.3,A,7,100,A,7,950,A,7,140,A,7,1.5,A,7,16100,A,7,1520,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,14,A,7,14,A,7,100,A,7,951,A,7,120,A,7,2.6,A,7,16100,A,7,77777,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,07:00,25,1415,17,1,0,0,1,0,17,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,13.7,A,7,13.7,A,7,100,A,7,949,A,7,150,A,7,3.6,A,7,8000,A,7,77777,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,08:00,260,1415,174,1,9,409,1,9,71,1,13,33,1,9,26,1,9,31,1,13,54,1,18,7,A,7,5,A,7,15.9,A,7,15.6,A,7,98,A,7,949,A,7,290,A,7,2.1,A,7,4000,A,7,1980,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,09:00,555,1415,370,1,9,574,1,6,112,1,9,78,1,9,28,1,6,72,1,9,167,1,14,10,A,7,10,A,7,18.4,A,7,17.1,A,7,92,A,7,950,A,7,310,A,7,1.5,A,7,1300,A,7,1520,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,10:00,409,1415,273,1,9,39,1,6,248,1,9,105,1,9,0,1,6,105,1,9,371,1,14,10,A,7,10,A,7,21.4,A,7,19.1,A,7,87,A,7,949,A,7,50,A,7,3.1,A,7,2400,A,7,1520,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,11:00,450,1415,300,1,9,45,1,6,265,1,9,204,1,9,10,1,6,200,1,9,680,1,14,10,A,7,10,A,7,24.4,A,7,20.9,A,7,81,A,7,949,A,7,140,A,7,2.6,A,7,2400,A,7,1830,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,12:00,690,1415,460,1,9,102,1,6,369,1,9,443,1,9,253,1,6,316,1,9,722,1,14,8,A,7,7,A,7,27.1,A,7,22.3,A,7,75,A,7,949,A,7,140,A,7,2.6,A,7,8000,A,7,6100,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,13:00,269,1415,180,1,9,9,1,6,171,1,9,441,1,9,407,1,6,234,1,9,490,1,14,8,A,7,7,A,7,28,A,7,22.2,A,7,71,A,7,950,A,7,240,A,7,2.6,A,7,8000,A,7,6100,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,14:00,1182,1415,788,1,9,242,1,6,551,1,9,432,1,9,482,1,6,210,1,9,407,1,14,7,A,7,3,A,7,29.1,A,7,23.1,A,7,70,A,7,949,A,7,250,A,7,3.6,A,7,8000,A,7,77777,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,15:00,389,1415,259,1,9,28,1,6,232,1,9,274,1,9,249,1,6,183,1,9,354,1,14,7,A,7,2,A,7,30.1,A,7,24.1,A,7,70,A,7,949,A,7,270,A,7,4.1,A,7,8000,A,7,77777,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,16:00,762,1415,508,1,9,128,1,6,398,1,9,134,1,9,69,1,6,118,1,9,253,1,14,10,A,7,4,A,7,29.2,A,7,23.3,A,7,71,A,7,950,A,7,290,A,7,2.6,A,7,8000,A,7,77777,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,17:00,190,1415,126,1,9,0,1,9,126,1,13,23,1,9,5,1,9,22,1,13,50,1,18,10,A,7,4,A,7,28.4,A,7,22.8,A,7,72,A,7,950,A,7,320,A,7,2.1,A,7,8000,A,7,77777,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,18:00,745,1415,497,1,0,651,1,0,131,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,6,A,7,27.5,A,7,22.5,A,7,74,A,7,950,A,7,310,A,7,2.6,A,7,8000,A,7,6100,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,19:00,183,1415,122,1,0,0,1,0,122,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,7,A,7,26.1,A,7,21.3,A,7,75,A,7,950,A,7,310,A,7,2.1,A,7,8000,A,7,6100,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,20:00,162,1415,108,1,0,334,1,0,51,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,4,A,7,23.9,A,7,20.4,A,7,81,A,7,951,A,7,350,A,7,2.1,A,7,8000,A,7,77777,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,3,A,7,21.8,A,7,19.4,A,7,86,A,7,951,A,7,80,A,7,2.1,A,7,6400,A,7,77777,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,4,A,7,19.9,A,7,18.3,A,7,90,A,7,950,A,7,0,A,7,0,A,7,4800,A,7,77777,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,3,A,7,18.4,A,7,17.3,A,7,93,A,7,950,A,7,60,A,7,2.1,A,7,4800,A,7,77777,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
06/01/2001,00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,2,A,7,17.3,A,7,16.4,A,7,95,A,7,949,A,7,0,A,7,0,A,7,6400,A,7,77777,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,14.6,A,7,14.5,A,7,99,A,7,949,A,7,0,A,7,0,A,7,6400,A,7,4570,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,13.7,A,7,13.7,A,7,100,A,7,948,A,7,80,A,7,1.5,A,7,8000,A,7,3960,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,12.7,A,7,12.7,A,7,100,A,7,948,A,7,0,A,7,0,A,7,9700,A,7,3960,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,8,A,7,11.7,A,7,11.7,A,7,100,A,7,948,A,7,70,A,7,3.6,A,7,9700,A,7,3960,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,3,A,7,10.7,A,7,10.7,A,7,100,A,7,949,A,7,100,A,7,2.1,A,7,9700,A,7,77777,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,5,A,7,9.6,A,7,9.6,A,7,100,A,7,949,A,7,0,A,7,0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,07:00,24,1415,16,1,0,0,1,0,16,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,7,A,7,11.8,A,7,11.8,A,7,100,A,7,949,A,7,70,A,7,3.1,A,7,11300,A,7,3660,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,08:00,58,1415,39,1,9,15,1,9,35,1,13,5,1,9,0,1,9,5,1,13,16,1,18,10,A,7,8,A,7,13.8,A,7,13.2,A,7,96,A,7,950,A,7,80,A,7,2.1,A,7,6400,A,7,3050,A,7,1.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,09:00,210,1415,140,1,9,2,1,6,139,1,9,80,1,9,0,1,6,80,1,9,248,1,14,10,A,7,10,A,7,16,A,7,14.3,A,7,90,A,7,950,A,7,80,A,7,1.5,A,7,6400,A,7,2740,A,7,1.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,10:00,507,1415,338,1,9,79,1,6,288,1,9,124,1,9,1,1,6,124,1,9,424,1,14,10,A,7,10,A,7,18.8,A,7,16.1,A,7,85,A,7,950,A,7,160,A,7,1.5,A,7,6400,A,7,2740,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,11:00,1145,1415,763,1,9,780,1,6,153,1,9,187,1,9,1,1,6,187,1,9,651,1,14,10,A,7,10,A,7,21.5,A,7,17.7,A,7,79,A,7,950,A,7,120,A,7,1.5,A,7,6400,A,7,2290,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,12:00,1342,1415,894,1,9,808,1,6,170,1,9,215,1,9,1,1,6,214,1,9,761,1,14,10,A,7,10,A,7,24,A,7,18.9,A,7,73,A,7,951,A,7,140,A,7,2.6,A,7,6400,A,7,1830,A,7,1.5,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,13:00,1460,1415,973,1,9,824,1,9,179,1,13,180,1,9,1,1,9,179,1,13,663,1,18,10,A,7,10,A,7,26.2,A,7,20.2,A,7,70,A,7,950,A,7,160,A,7,1.5,A,7,4000,A,7,1490,A,7,1.6,E,8,0.089,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,14:00,1490,1415,993,1,9,828,1,9,181,1,13,155,1,9,2,1,9,154,1,13,563,1,18,10,A,7,10,A,7,27.2,A,7,21.1,A,7,69,A,7,950,A,7,0,A,7,0,A,7,4000,A,7,1340,A,7,1.5,E,8,0.089,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,15:00,1429,1415,953,1,9,824,1,9,175,1,13,66,1,9,0,1,9,66,1,13,244,1,18,10,A,7,10,A,7,28.1,A,7,22.1,A,7,70,A,7,950,A,7,70,A,7,2.6,A,7,4000,A,7,1490,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,16:00,1284,1415,856,1,9,808,1,9,162,1,13,34,1,9,0,1,9,34,1,13,120,1,18,10,A,7,10,A,7,27.6,A,7,21.7,A,7,70,A,7,950,A,7,60,A,7,3.1,A,7,4000,A,7,1520,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,17:00,1064,1415,709,1,9,779,1,9,142,1,13,8,1,9,0,1,9,8,1,13,24,1,18,10,A,7,10,A,7,27,A,7,21.5,A,7,72,A,7,950,A,7,30,A,7,3.6,A,7,4000,A,7,1520,A,7,1.5,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,18:00,789,1415,526,1,0,728,1,0,116,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,26.4,A,7,21.6,A,7,75,A,7,950,A,7,30,A,7,3.1,A,7,12900,A,7,1520,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,19:00,482,1415,322,1,0,635,1,0,85,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,24.6,A,7,19.9,A,7,75,A,7,950,A,7,20,A,7,2.1,A,7,16100,A,7,1830,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
07/01/2001,20:00,182,1415,122,1,0,430,1,0,48,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.5,A,7,19.2,A,7,82,A,7,950,A,7,50,A,7,2.1,A,7,16100,A,7,1980,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
